basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
NA,North Atlantic,TS,Tropical Storm,AL042014,2014,08,25,06,83.25,1285.23,78179.75
NA,North Atlantic,TS,Tropical Storm,AL042014,2014,08,25,12,92.5,1144.43,82435.4375
NA,North Atlantic,TS,Tropical Storm,AL042014,2014,08,25,18,92.5,1377.15,80922.1875
NA,North Atlantic,TS,Tropical Storm,AL042016,2016,06,20,06,64.75,690.88,30277.5
NA,North Atlantic,TS,Tropical Storm,AL042016,2016,06,20,12,74.0,542.67,19804.3125
NA,North Atlantic,TS,Tropical Storm,AL042016,2016,06,20,18,64.75,499.01,17580.9375
NA,North Atlantic,TS,Tropical Storm,AL042024,2024,08,04,00,74.16000000000001,789.89,26038.110438198026
NA,North Atlantic,TS,Tropical Storm,AL042024,2024,08,04,06,83.16000000000001,751.9,25075.75740237208
NA,North Atlantic,TS,Tropical Storm,AL042024,2024,08,04,12,92.52,717.58,36849.26210697467
NA,North Atlantic,TS,Tropical Storm,AL042024,2024,08,04,18,101.88,733.83,48750.79594383197
NA,North Atlantic,TS,Tropical Storm,AL042024,2024,08,05,00,111.24,882.8,38353.20323969558
NA,North Atlantic,TS,Tropical Storm,AL052000,2000,08,14,06,64.75,672.33,11319.25
NA,North Atlantic,TS,Tropical Storm,AL052000,2000,08,14,12,74.0,418.59,13535.3125
NA,North Atlantic,TS,Tropical Storm,AL052000,2000,08,14,18,83.25,491.38,12639.5
NA,North Atlantic,TS,Tropical Storm,AL052000,2000,08,15,00,83.25,963.6,16131.125
NA,North Atlantic,TS,Tropical Storm,AL052000,2000,08,15,06,83.25,614.47,11843.625
NA,North Atlantic,TS,Tropical Storm,AL052001,2001,08,22,12,83.25,443.21,7739.5
NA,North Atlantic,TS,Tropical Storm,AL052001,2001,08,22,18,92.5,474.61,13366.8125
NA,North Atlantic,TS,Tropical Storm,AL052001,2001,08,23,00,92.5,512.97,14562.875
NA,North Atlantic,TS,Tropical Storm,AL052001,2001,08,23,06,92.5,752.88,20507.5
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,02,06,64.75,572.0,11327.8125
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,02,12,64.75,1102.78,22732.4375
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,02,18,64.75,853.9,14114.6875
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,03,00,64.75,510.38,6471.5625
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,03,06,64.75,434.57,7815.3125
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,03,12,101.7,386.6,7745.125
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,03,18,83.25,1015.11,14719.625
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,04,00,74.0,498.75,4005.3125
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,04,06,64.75,200.9,1830.625
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,04,12,64.75,330.13,3697.25
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,04,18,64.75,1140.29,29312.1875
NA,North Atlantic,TS,Tropical Storm,AL052002,2002,09,05,00,64.75,848.15,3707.875
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,12,00,64.75,468.48,0.0
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,12,06,74.0,540.04,0.0
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,12,12,83.25,575.53,0.0
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,12,18,83.25,484.02,0.0
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,13,00,83.25,576.16,0.5
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,13,06,83.25,431.66,101.875
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,13,12,92.5,476.99,2639.25
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,13,18,101.7,761.33,15279.875
NA,North Atlantic,TS,Tropical Storm,AL052005,2005,07,21,00,83.25,784.48,29679.25
NA,North Atlantic,TS,Tropical Storm,AL052007,2007,08,15,18,64.75,1008.09,31520.0
NA,North Atlantic,TS,Tropical Storm,AL052007,2007,08,16,00,64.75,952.39,30750.5
NA,North Atlantic,TS,Tropical Storm,AL052007,2007,08,16,06,64.75,448.39,17362.4375
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,04,00,83.25,951.11,15748.5
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,04,06,74.0,267.79,4189.125
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,04,12,74.0,214.23,6206.4375
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,04,18,74.0,382.58,4826.1875
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,05,00,92.5,556.76,4064.5
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,05,06,101.7,398.34,4100.75
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,05,12,101.7,277.76,10302.375
NA,North Atlantic,TS,Tropical Storm,AL052008,2008,08,05,18,74.0,228.31,4589.75
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,26,12,74.0,806.76,19132.0
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,26,18,83.25,668.99,19082.9375
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,27,00,92.5,642.18,15350.0625
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,27,06,92.5,464.18,14115.5625
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,27,12,92.5,768.62,21056.4375
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,27,18,83.25,1036.78,29032.8125
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,28,00,74.0,910.03,16583.875
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,28,06,64.75,558.07,12042.9375
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,28,12,64.75,741.81,15918.5
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,28,18,64.75,813.9,30407.5
NA,North Atlantic,TS,Tropical Storm,AL052009,2009,08,29,00,64.75,742.06,17962.0
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,02,00,74.0,662.06,10942.875
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,02,06,74.0,685.23,11946.0
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,02,12,74.0,675.53,11397.375
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,02,18,74.0,584.2,12029.0625
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,03,00,83.25,719.06,12365.4375
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,03,06,83.25,681.64,19818.4375
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,03,12,83.25,528.74,23894.9375
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,03,18,83.25,623.81,21730.6875
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,04,00,83.25,659.86,17295.75
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,04,06,83.25,701.95,24052.8125
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,04,12,83.25,489.31,22484.375
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,07,00,64.75,813.83,9029.5
NA,North Atlantic,TS,Tropical Storm,AL052011,2011,08,07,06,64.75,809.98,2944.25
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,02,12,64.75,457.58,995.5
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,02,18,83.25,523.53,2289.5625
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,03,00,83.25,500.83,1998.8125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,03,06,74.0,670.56,2319.625
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,03,12,74.0,486.91,7129.625
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,03,18,74.0,589.4,15982.5
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,04,00,74.0,695.44,22700.625
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,04,06,83.25,748.81,30699.75
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,04,12,83.25,596.8,28394.625
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,04,18,83.25,714.06,33761.4375
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,05,00,83.25,788.65,24106.375
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,05,06,83.25,659.06,20500.125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,05,12,83.25,627.91,16855.5
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,05,18,83.25,766.85,21613.8125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,06,00,83.25,878.58,28624.6875
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,06,06,92.5,650.2,22661.5
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,06,12,101.7,718.03,30272.3125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,06,18,101.7,702.6,29626.3125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,07,00,101.7,856.6,32394.25
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,07,06,101.7,968.02,30336.125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,08,12,111.0,820.46,27903.25
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,08,18,92.5,971.98,46395.3125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,09,00,101.7,724.32,34979.8125
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,09,06,111.0,864.62,45046.25
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,09,12,101.7,821.11,51872.375
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,09,18,92.5,907.17,56773.875
NA,North Atlantic,TS,Tropical Storm,AL052012,2012,08,10,00,74.0,645.94,56796.0625
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,02,00,64.75,597.31,17978.75
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,02,06,74.0,667.72,16855.6875
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,02,12,83.25,447.58,18627.375
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,02,18,74.0,489.26,18126.4375
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,03,00,74.0,817.8,18680.25
NA,North Atlantic,TS,Tropical Storm,AL052014,2014,09,03,06,64.75,640.86,20516.4375
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,02,06,74.0,901.52,13535.625
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,02,12,74.0,691.51,13093.6875
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,02,18,83.25,767.6,37995.9375
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,03,00,101.7,870.84,47149.25
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,03,06,101.7,784.96,36543.6875
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,03,12,111.0,758.69,31689.625
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,04,12,111.0,850.73,36393.125
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,04,18,74.0,922.38,34949.375
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,05,00,64.75,799.24,39378.625
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,05,06,64.75,694.63,33790.875
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,05,12,74.0,589.16,40798.5
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,05,18,92.5,644.9,49019.3125
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,06,00,92.5,902.64,55026.8125
NA,North Atlantic,TS,Tropical Storm,AL052016,2016,08,06,06,83.25,734.09,56675.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,24,18,64.75,387.32,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,25,00,64.75,283.14,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,25,06,64.75,197.08,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,25,12,74.0,192.12,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,25,18,83.25,240.82,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,26,00,83.25,469.42,5.875
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,26,06,83.25,355.84,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,26,12,83.25,421.52,0.0
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,26,18,83.25,442.48,75.875
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,27,00,83.25,498.88,582.1875
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,27,06,83.25,274.62,1795.375
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,27,12,83.25,362.16,4187.0625
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,27,18,83.25,582.81,6787.5
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,28,00,92.5,583.67,4206.3125
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,28,06,101.7,511.36,6363.8125
NA,North Atlantic,TS,Tropical Storm,AL052019,2019,08,28,12,111.0,572.38,12589.0
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,01,00,64.8,447.33,0.0
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,01,06,64.8,503.79,0.0
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,01,12,74.16000000000001,529.08,0.0
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,01,18,83.16000000000001,559.17,0.0
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,02,00,92.52,596.9,3665.3276170408935
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,02,06,101.88,704.19,10545.874465475266
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,03,12,111.24,565.59,13266.908893402957
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,03,18,111.24,578.25,12278.562923162768
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,04,00,101.88,593.65,17428.274004645064
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,04,06,101.88,660.99,16175.379720561672
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,04,12,92.52,545.72,13976.937734927693
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,04,18,92.52,526.64,15546.99920643476
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,05,00,101.88,870.62,21883.788323727727
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,05,06,101.88,518.22,13997.747207298353
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,05,12,101.88,557.91,17752.11718350614
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,05,18,101.88,990.08,30741.849043044087
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,06,00,92.52,861.81,20589.27627824369
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,06,06,92.52,794.61,14113.232752593816
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,06,12,101.88,741.1,21913.60982178757
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,06,18,111.24,804.35,21639.03006567777
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,07,06,101.88,727.79,11849.181118585868
NA,North Atlantic,TS,Tropical Storm,AL052021,2021,07,07,12,101.88,449.46,16497.564501344576
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,06,00,64.75,636.32,8728.5625
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,06,06,83.25,723.0,13527.625
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,06,12,92.5,547.0,23666.5
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,06,18,92.5,876.4,33204.0
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,07,00,92.5,1128.16,35996.375
NA,North Atlantic,TS,Tropical Storm,AL062002,2002,09,07,06,92.5,429.44,14252.375
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,08,25,18,64.75,365.9,0.0
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,08,26,00,74.0,278.1,0.0
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,08,26,06,83.25,333.45,0.0
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,08,26,12,101.7,429.31,0.0
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,05,18,111.0,550.94,36320.5625
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,06,00,101.7,613.32,31594.5625
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,06,06,101.7,599.66,15877.375
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,06,12,101.7,761.89,43091.5625
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,06,18,92.5,701.18,42048.375
NA,North Atlantic,TS,Tropical Storm,AL062004,2004,09,07,00,64.75,603.85,32319.6875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,22,00,74.0,622.77,8497.125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,22,06,74.0,569.68,8293.125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,22,12,83.25,475.78,10445.625
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,22,18,83.25,458.12,5998.0625
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,23,00,83.25,920.4,6659.875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,23,06,92.5,536.57,11794.1875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,23,12,111.0,601.88,16159.875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,23,18,111.0,742.28,19274.3125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,24,00,101.7,674.69,14447.25
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,24,06,101.7,675.44,17636.375
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,24,12,83.25,576.43,16096.125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,24,18,83.25,545.66,18409.9375
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,25,00,74.0,681.17,14271.25
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,25,06,74.0,670.32,18098.875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,25,12,74.0,783.16,27758.125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,25,18,74.0,832.88,21438.75
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,26,00,64.75,787.99,13593.4375
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,26,06,64.75,314.59,9448.9375
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,26,12,64.75,921.33,13589.1875
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,26,18,64.75,743.91,9388.625
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,27,00,74.0,523.24,6770.25
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,27,06,74.0,344.14,4765.9375
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,27,12,83.25,1000.25,13134.125
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,27,18,83.25,836.92,9010.0625
NA,North Atlantic,TS,Tropical Storm,AL062005,2005,07,28,00,92.5,610.77,6663.9375
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,25,12,64.75,585.28,20228.5625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,25,18,64.75,728.82,23650.3125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,26,00,74.0,859.81,26355.5625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,26,06,83.25,614.14,24315.375
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,26,12,92.5,832.76,25836.6875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,26,18,101.7,780.0,23387.125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,27,00,101.7,704.75,16539.5
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,27,12,101.7,761.37,25874.5625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,27,18,83.25,574.9,20224.8125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,28,00,74.0,692.3,15700.9375
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,28,06,74.0,451.1,10153.6875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,28,12,64.75,377.4,14215.75
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,28,18,64.75,481.8,21326.0625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,29,00,64.75,670.28,12164.5625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,29,06,74.0,318.36,4996.8125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,29,12,74.0,408.74,12456.75
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,29,18,74.0,436.49,15272.1875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,30,00,74.0,561.93,11025.6875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,30,06,74.0,519.9,8557.3125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,30,12,64.75,459.88,9918.6875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,30,18,64.75,782.84,24680.6875
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,31,00,64.75,1011.44,21973.9375
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,31,06,83.25,476.33,14707.4375
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,31,12,101.7,698.25,32912.5625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,08,31,18,111.0,733.44,34651.625
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,09,01,00,111.0,775.85,31083.8125
NA,North Atlantic,TS,Tropical Storm,AL062006,2006,09,01,06,92.5,371.75,11857.0
NA,North Atlantic,TS,Tropical Storm,AL062007,2007,09,01,00,64.75,505.6,6197.0
NA,North Atlantic,TS,Tropical Storm,AL062007,2007,09,01,06,74.0,692.43,12027.9375
NA,North Atlantic,TS,Tropical Storm,AL062007,2007,09,01,12,92.5,532.46,14553.0625
NA,North Atlantic,TS,Tropical Storm,AL062007,2007,09,01,18,111.0,664.53,18590.125
NA,North Atlantic,TS,Tropical Storm,AL062007,2007,09,05,00,92.5,836.95,29066.75
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,15,18,64.75,685.54,25572.9375
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,16,00,74.0,528.42,16341.5
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,16,06,74.0,364.38,16116.9375
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,16,12,74.0,431.93,17595.5
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,16,18,74.0,586.96,17626.125
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,17,00,83.25,656.26,17522.0625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,17,06,83.25,414.15,14477.4375
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,17,12,83.25,576.44,13602.5625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,17,18,83.25,745.8,15558.1875
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,18,00,83.25,728.94,13436.125
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,18,06,83.25,411.83,10841.0
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,18,12,92.5,700.04,23909.1875
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,18,18,92.5,571.84,35625.625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,19,00,92.5,702.89,25166.625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,19,06,101.7,412.49,22643.875
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,19,12,101.7,681.46,49524.25
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,19,18,111.0,685.96,29067.0625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,20,00,101.7,971.07,28864.875
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,20,06,92.5,557.35,13433.8125
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,20,12,83.25,508.6,18538.625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,20,18,83.25,781.71,23891.0
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,21,00,92.5,733.59,17926.625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,21,06,92.5,428.55,16946.75
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,21,12,92.5,559.76,23349.25
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,21,18,101.7,603.91,31391.3125
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,22,00,92.5,669.59,23864.375
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,22,06,92.5,525.58,14947.375
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,22,12,83.25,594.75,29719.0625
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,22,18,74.0,509.42,32068.1875
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,23,00,83.25,746.81,24918.75
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,23,06,83.25,417.98,9906.25
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,23,12,74.0,852.47,27344.25
NA,North Atlantic,TS,Tropical Storm,AL062008,2008,08,23,18,74.0,599.07,40873.875
NA,North Atlantic,TS,Tropical Storm,AL062013,2013,08,25,18,83.25,834.14,48744.4375
NA,North Atlantic,TS,Tropical Storm,AL062013,2013,08,26,00,92.5,922.82,57247.125
NA,North Atlantic,TS,Tropical Storm,AL062013,2013,08,26,06,83.25,798.18,62719.75
NA,North Atlantic,TS,Tropical Storm,AL062017,2017,07,31,00,64.75,682.34,15539.9375
NA,North Atlantic,TS,Tropical Storm,AL062017,2017,07,31,06,74.0,628.0,17316.875
NA,North Atlantic,TS,Tropical Storm,AL062017,2017,07,31,12,83.25,636.96,26123.6875
NA,North Atlantic,TS,Tropical Storm,AL062017,2017,07,31,18,64.75,651.42,29607.6875
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,01,06,64.75,421.94,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,01,12,64.75,443.3,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,01,18,74.0,412.96,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,02,00,83.25,439.76,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,02,06,92.5,452.98,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,02,12,92.5,369.56,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,02,18,92.5,286.44,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,03,00,92.5,223.97,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,03,06,92.5,293.8,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,03,12,101.7,326.57,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,03,18,111.0,368.96,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,07,00,111.0,440.75,0.0
NA,North Atlantic,TS,Tropical Storm,AL062018,2018,09,07,06,101.7,387.06,0.0
