basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,29,06,83.25,491.26,24235.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,29,12,92.5,534.63,33890.6875
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,29,18,101.7,550.02,37019.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,30,00,111.0,580.74,36131.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,30,06,111.0,603.56,41455.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,30,12,111.0,680.24,60590.25
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,30,18,111.0,711.9,43029.75
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,01,18,111.0,518.42,27022.625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,02,18,101.7,457.6,11377.0
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,03,00,92.5,530.47,13099.625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,03,06,92.5,443.78,13328.625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,03,12,74.0,496.07,7801.625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,07,03,18,64.75,599.8,5138.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,21,18,64.75,951.29,89685.75
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,22,00,74.0,1007.66,87642.125
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,22,06,83.25,914.37,75921.0
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,22,12,92.5,1015.97,86844.5
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,22,18,101.7,902.46,87297.25
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,23,00,111.0,935.95,58461.5
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,24,00,101.7,826.54,14384.75
EP,Eastern Pacific,TS,Tropical Storm,EP022009,2009,06,24,06,83.25,556.25,7847.625
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,19,18,64.75,716.71,48593.125
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,20,00,74.0,772.94,44737.125
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,20,06,92.5,647.57,45748.625
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,20,12,111.0,940.82,81702.125
EP,Eastern Pacific,TS,Tropical Storm,EP022011,2011,06,21,12,111.0,770.38,37888.5
