basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,24,18,222.0,696.04,44580.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,25,00,240.5,576.28,36081.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,25,06,259.0,648.31,42272.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,25,12,240.5,675.99,38273.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,25,18,212.7,585.8,38737.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,26,00,194.2,583.11,40797.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,26,06,185.0,583.58,36274.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,26,12,185.0,622.35,40721.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,14,18,203.5,572.87,44015.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,15,00,231.2,603.4,51266.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,15,06,231.2,590.13,31727.75
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,15,12,222.0,653.81,32106.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,15,18,212.7,736.66,35889.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,16,00,212.7,661.26,39709.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,16,06,212.7,610.45,41726.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,16,12,212.7,641.22,46835.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,16,18,212.7,580.32,35159.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,17,00,203.5,601.45,32043.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,17,06,203.5,468.18,21552.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,17,12,194.2,401.42,26616.0625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062017,2017,07,17,18,185.0,359.52,21491.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,16,06,185.04,446.87,22247.192624909163
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,16,12,203.76,420.81,16056.883492744411
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,16,18,213.12,457.14,9484.655255790742
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,17,00,213.12,434.54,6884.424763399875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,17,06,222.12,358.9,7509.212057895027
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,17,12,231.48,437.15,10490.395864132675
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,17,18,231.48,411.98,7552.324612074997
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,18,00,222.12,286.64,3979.8506659045233
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,18,06,222.12,310.11,8837.460860966763
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,18,12,213.12,299.4,8014.29289173946
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062021,2021,07,18,18,203.76,177.89,4309.664826706576
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072023,2023,08,14,06,194.4,414.29,13143.234215817414
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072023,2023,08,14,12,213.12,482.68,19886.67707321787
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072023,2023,08,14,18,213.12,489.12,15918.35523917328
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072023,2023,08,15,00,203.76,527.55,15996.945857964223
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072023,2023,08,15,06,185.04,509.79,16003.735517154622
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,22,06,185.04,409.39,17439.95853959775
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,22,12,203.76,377.81,14385.147878481015
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP072024,2024,08,22,18,203.76,221.66,8412.388498050626
